age,job,marital,education,housing,loan,duration,campaign,pdays,previous,emp.var.rate,nr.employed,subscribe
26,blue-collar,0,4,1,0,246,1,999,0,1.4,5228.1,0
59,admin.,2,4,0,1,630,3,999,0,1.4,5228.1,1
37,admin.,1,5,0,0,60,4,999,0,1.4,5228.1,0
51,technician,1,3,0,0,116,3,999,0,1.4,5228.1,0
40,self-employed,1,-1,0,0,1025,1,999,0,1.4,5228.1,0
47,admin.,1,5,1,0,231,8,999,0,1.4,5228.1,0
43,services,1,2,1,1,76,5,999,0,1.4,5228.1,0
53,unemployed,1,2,1,0,131,3,999,0,1.4,5228.1,0
51,admin.,2,5,0,0,470,2,999,0,1.4,5228.1,0
50,management,2,5,0,0,85,3,999,0,1.4,5228.1,0
48,blue-collar,1,3,1,1,60,3,999,0,1.4,5228.1,0
48,technician,1,6,1,0,383,2,999,0,1.4,5228.1,1
36,services,0,4,0,0,719,2,999,0,1.4,5228.1,0
40,unemployed,1,3,1,0,68,2,999,0,1.4,5228.1,0
56,admin.,2,2,0,0,70,3,999,0,1.4,5228.1,0
36,blue-collar,0,3,0,0,234,2,999,0,1.4,5228.1,0
40,blue-collar,1,6,0,0,81,5,999,0,1.4,5228.1,0
59,blue-collar,1,2,0,0,106,10,999,0,1.4,5228.1,0
57,self-employed,1,5,0,0,83,4,999,0,1.4,5228.1,0
44,blue-collar,1,3,1,0,89,2,999,0,1.4,5228.1,0
47,blue-collar,1,1,1,0,82,4,999,0,1.4,5228.1,0
42,services,2,4,1,0,118,3,999,0,1.4,5228.1,0
46,admin.,1,4,0,0,76,10,999,0,1.4,5228.1,0
49,technician,0,5,0,0,97,1,999,0,1.4,5228.1,0
47,blue-collar,1,6,0,0,86,2,999,0,1.4,5228.1,0
46,blue-collar,1,4,0,0,33,29,999,0,1.4,5228.1,0
51,admin.,2,5,1,0,1339,2,999,0,1.4,5228.1,0
49,technician,1,6,1,0,359,2,999,0,1.4,5228.1,0
40,blue-collar,1,6,0,0,102,5,999,0,1.4,5228.1,0
46,housemaid,1,1,1,0,59,8,999,0,1.4,5228.1,0
43,admin.,1,4,1,0,128,22,999,0,1.4,5228.1,0
53,services,1,4,1,0,153,1,999,0,1.4,5228.1,0
41,technician,2,6,1,0,112,2,999,0,1.4,5228.1,0
40,blue-collar,1,6,0,0,674,2,999,0,1.4,5228.1,0
37,admin.,1,5,0,0,1009,5,999,0,1.4,5228.1,1
55,self-employed,1,-1,0,0,136,3,999,0,1.4,5228.1,0
54,admin.,1,5,1,0,121,2,999,0,1.4,5228.1,0
40,self-employed,1,-1,1,0,81,2,999,0,1.4,5228.1,0
42,management,2,5,1,0,141,3,999,0,1.4,5228.1,0
44,services,2,4,1,0,158,5,999,0,1.4,5228.1,0
48,technician,1,-1,1,0,1096,2,999,0,1.4,5228.1,1
42,self-employed,1,5,-1,-1,624,3,999,0,1.4,5228.1,0
43,management,1,5,0,0,93,2,999,0,1.4,5228.1,0
49,technician,1,6,1,0,534,3,999,0,1.4,5228.1,0
43,unemployed,2,3,0,0,117,2,999,0,1.4,5228.1,0
54,housemaid,2,1,1,1,78,3,999,0,1.4,5228.1,0
37,blue-collar,1,3,1,0,247,3,999,0,1.4,5228.1,0
45,services,1,5,1,0,317,8,999,0,1.4,5228.1,0
53,admin.,2,4,1,0,75,3,999,0,1.4,5228.1,0
53,management,1,-1,1,1,88,9,999,0,1.4,5228.1,0
56,services,2,5,1,0,63,5,999,0,1.4,5228.1,0
43,blue-collar,1,3,1,0,318,7,999,0,1.4,5228.1,0
30,admin.,1,-1,0,0,246,3,999,0,1.4,5228.1,0
52,admin.,2,5,1,0,867,2,999,0,1.4,5228.1,1
43,unemployed,2,3,1,1,41,2,999,0,1.4,5228.1,0
48,unknown,1,-1,1,0,207,7,999,0,1.4,5228.1,0
56,services,2,4,1,0,761,8,999,0,1.4,5228.1,0
41,admin.,1,4,1,1,234,15,999,0,1.4,5228.1,0
36,management,0,5,0,0,310,5,999,0,1.4,5228.1,0
48,self-employed,1,4,1,1,88,3,999,0,1.4,5228.1,0
45,admin.,1,4,1,1,283,4,999,0,1.4,5228.1,0
42,admin.,0,3,1,0,418,3,999,0,1.4,5228.1,0
45,self-employed,2,5,0,0,179,8,999,0,1.4,5228.1,0
39,admin.,0,4,0,0,419,7,999,0,1.4,5228.1,0
43,housemaid,1,1,1,0,88,4,999,0,1.4,5228.1,0
53,management,2,4,0,0,121,2,999,0,1.4,5228.1,0
56,blue-collar,2,-1,0,0,42,3,999,0,1.4,5228.1,0
41,services,1,4,0,1,187,11,999,0,1.4,5228.1,0
48,admin.,0,5,1,1,141,7,999,0,1.4,5228.1,0
53,admin.,1,5,1,0,320,3,999,0,1.4,5228.1,0
42,technician,2,6,1,1,154,5,999,0,1.4,5228.1,0
41,admin.,1,4,0,0,339,8,999,0,1.4,5228.1,0
54,admin.,2,4,0,0,493,5,999,0,1.4,5228.1,0
43,admin.,1,4,0,1,551,3,999,0,1.4,5228.1,1
50,self-employed,1,6,1,1,106,2,999,0,1.4,5228.1,0
44,admin.,1,5,1,1,239,4,999,0,1.4,5228.1,0
39,technician,0,5,0,0,644,3,999,0,1.4,5228.1,0
57,retired,1,5,1,0,322,11,999,0,1.4,5228.1,0
54,admin.,2,-1,1,1,269,7,999,0,1.4,5228.1,0
38,admin.,1,5,1,0,124,3,999,0,1.4,5228.1,0
39,technician,0,5,1,0,333,4,999,0,1.4,5228.1,0
53,admin.,1,4,0,0,180,5,999,0,1.4,5228.1,0
32,blue-collar,0,1,0,0,160,4,999,0,1.4,5228.1,0
47,services,2,4,1,0,192,19,999,0,1.4,5228.1,0
49,management,1,5,1,0,182,12,999,0,1.4,5228.1,0
36,housemaid,1,1,1,0,76,2,999,0,1.4,5228.1,0
50,self-employed,2,5,1,0,433,4,999,0,1.4,5228.1,0
56,technician,2,2,1,0,120,4,999,0,1.4,5228.1,0
27,admin.,1,4,1,0,290,2,999,0,1.4,5228.1,0
57,admin.,1,5,1,0,118,4,999,0,1.4,5228.1,0
39,admin.,2,4,1,0,58,5,999,0,1.4,5228.1,0
46,admin.,1,4,1,0,149,11,999,0,1.4,5228.1,0
40,admin.,2,5,0,0,114,4,999,0,1.4,5228.1,0
38,student,0,-1,0,0,91,3,999,0,1.4,5228.1,0
43,unemployed,2,3,0,0,398,7,999,0,1.4,5228.1,0
42,services,1,1,0,0,101,3,999,0,1.4,5228.1,0
56,blue-collar,2,-1,0,1,117,8,999,0,1.4,5228.1,0
47,services,1,2,1,0,159,10,999,0,1.4,5228.1,0
40,management,1,5,1,0,37,12,999,0,1.4,5228.1,0
36,technician,2,5,0,1,127,4,999,0,1.4,5228.1,0
43,housemaid,1,1,0,0,90,6,999,0,1.4,5228.1,0
46,admin.,2,6,0,1,155,2,999,0,1.4,5228.1,0
37,services,1,4,0,1,264,5,999,0,1.4,5228.1,0
58,unemployed,2,4,0,0,377,4,999,0,1.4,5228.1,0
57,retired,1,4,0,0,73,2,999,0,1.4,5228.1,0
58,housemaid,1,5,1,0,71,6,999,0,1.4,5228.1,0
44,blue-collar,1,-1,0,0,118,2,999,0,1.4,5228.1,0
58,admin.,1,5,0,0,257,6,999,0,1.4,5228.1,0
30,admin.,1,-1,0,0,234,11,999,0,1.4,5228.1,0
49,blue-collar,2,2,0,0,1065,3,999,0,1.4,5228.1,1
55,services,2,4,1,0,499,3,999,0,1.4,5228.1,0
30,admin.,1,-1,0,0,220,6,999,0,1.4,5228.1,0
30,admin.,1,-1,0,0,270,3,999,0,1.4,5228.1,0
55,blue-collar,2,1,1,0,213,3,999,0,1.4,5228.1,0
56,blue-collar,2,2,0,0,1037,3,999,0,1.4,5228.1,0
36,housemaid,1,1,0,0,262,4,999,0,1.4,5228.1,0
46,self-employed,1,5,0,0,22,3,999,0,1.4,5228.1,0
53,management,1,-1,0,0,123,2,999,0,1.4,5228.1,0
46,management,1,3,0,0,83,7,999,0,1.4,5228.1,0
47,blue-collar,2,3,1,1,138,3,999,0,1.4,5228.1,0
48,self-employed,1,5,0,0,191,2,999,0,1.4,5228.1,0
39,technician,0,5,1,0,267,5,999,0,1.4,5228.1,0
55,retired,2,4,0,0,609,6,999,0,1.4,5228.1,0
53,retired,2,3,0,0,313,16,999,0,1.4,5228.1,0
55,admin.,1,4,1,0,170,3,999,0,1.4,5228.1,0
57,retired,0,-1,0,0,117,5,999,0,1.4,5228.1,0
38,student,0,-1,1,1,76,4,999,0,1.4,5228.1,0
48,retired,1,1,0,1,780,2,999,0,1.4,5228.1,0
52,entrepreneur,1,3,1,0,165,5,999,0,1.4,5228.1,0
36,technician,1,6,0,0,314,4,999,0,1.4,5228.1,0
48,housemaid,1,5,1,0,306,6,999,0,1.4,5228.1,0
52,housemaid,1,3,1,0,83,12,999,0,1.4,5228.1,0
47,services,1,2,1,0,320,3,999,0,1.4,5228.1,0
43,unemployed,2,3,0,0,39,9,999,0,1.4,5228.1,0
58,technician,2,-1,1,0,341,12,999,0,1.4,5228.1,0
34,admin.,1,5,1,1,151,7,999,0,1.4,5228.1,0
57,retired,1,4,0,0,377,2,999,0,1.4,5228.1,0
51,entrepreneur,2,5,-1,-1,19,14,999,0,1.4,5228.1,0
41,admin.,1,4,1,1,76,3,999,0,1.4,5228.1,0
55,technician,1,3,1,0,72,6,999,0,1.4,5228.1,0
57,admin.,1,5,1,0,194,24,999,0,1.4,5228.1,0
45,self-employed,2,5,0,1,890,4,999,0,1.4,5228.1,1
43,services,1,4,1,1,118,8,999,0,1.4,5228.1,0
45,self-employed,2,5,1,0,168,4,999,0,1.4,5228.1,0
58,technician,1,6,0,1,76,18,999,0,1.4,5228.1,0
56,services,2,4,0,0,167,6,999,0,1.4,5228.1,0
48,admin.,0,5,0,0,472,3,999,0,1.4,5228.1,0
54,self-employed,2,4,0,0,178,4,999,0,1.4,5228.1,0
46,admin.,2,6,1,0,276,2,999,0,1.4,5228.1,0
49,technician,1,5,0,0,147,15,999,0,1.4,5228.1,0
60,retired,2,6,0,0,131,7,999,0,1.4,5228.1,0
56,blue-collar,2,3,1,1,123,3,999,0,1.4,5228.1,0
54,housemaid,2,1,1,0,50,4,999,0,1.4,5228.1,0
50,admin.,2,5,0,1,85,9,999,0,1.4,5228.1,0
41,unknown,-1,-1,1,0,91,13,999,0,1.4,5228.1,0
53,blue-collar,1,4,1,0,209,4,999,0,1.4,5228.1,0
58,admin.,2,5,0,0,97,6,999,0,1.4,5228.1,0
50,admin.,1,5,0,0,1076,17,999,0,1.4,5228.1,1
46,self-employed,1,5,1,0,152,4,999,0,1.4,5228.1,0
44,technician,2,6,0,1,107,3,999,0,1.4,5228.1,0
42,housemaid,1,3,0,0,100,16,999,0,1.4,5228.1,0
46,management,1,3,1,1,488,4,999,0,1.4,5228.1,0
43,unemployed,2,3,1,0,265,4,999,0,1.4,5228.1,0
57,retired,0,-1,1,1,174,6,999,0,1.4,5228.1,0
40,blue-collar,1,3,1,0,504,4,999,0,1.4,5228.1,0
26,admin.,0,5,0,0,127,7,999,0,1.4,5228.1,0
53,blue-collar,1,4,0,1,136,2,999,0,1.4,5228.1,0
55,services,2,4,0,0,164,7,999,0,1.4,5228.1,0
48,retired,1,1,0,0,110,4,999,0,1.4,5228.1,0
53,blue-collar,1,4,1,1,243,2,999,0,1.4,5228.1,0
36,housemaid,1,1,1,1,120,6,999,0,1.4,5228.1,0
57,admin.,1,6,-1,-1,127,6,999,0,1.4,5228.1,0
42,housemaid,1,1,1,0,122,3,999,0,1.4,5228.1,0
40,admin.,2,5,0,0,206,10,999,0,1.4,5228.1,0
44,technician,2,6,1,1,90,11,999,0,1.4,5228.1,0
48,retired,1,1,1,1,27,17,999,0,1.4,5228.1,0
39,admin.,2,4,0,0,210,3,999,0,1.4,5228.1,0
49,technician,1,4,1,0,126,8,999,0,1.4,5228.1,0
54,housemaid,1,1,0,0,125,2,999,0,1.4,5228.1,0
39,admin.,0,4,1,0,215,3,999,0,1.4,5228.1,0
50,technician,0,6,0,1,173,8,999,0,1.4,5228.1,0
49,blue-collar,2,2,1,0,786,4,999,0,1.4,5228.1,0
47,housemaid,1,1,0,0,38,16,999,0,1.4,5228.1,0
57,retired,1,4,0,0,193,9,999,0,1.4,5228.1,0
50,blue-collar,1,3,1,0,215,3,999,0,1.4,5228.1,0
43,blue-collar,1,3,1,1,393,2,999,0,1.4,5228.1,0
53,retired,2,5,1,0,62,4,999,0,1.4,5228.1,0
38,self-employed,1,4,1,0,121,5,999,0,1.4,5228.1,0
55,entrepreneur,2,5,0,0,345,16,999,0,1.4,5228.1,0
45,technician,1,4,1,0,88,5,999,0,1.4,5228.1,0
53,technician,1,6,0,1,178,11,999,0,1.4,5228.1,0
39,admin.,2,4,0,0,858,6,999,0,1.4,5228.1,0
55,blue-collar,2,1,1,0,82,3,999,0,1.4,5228.1,0
50,self-employed,1,4,1,0,119,6,999,0,1.4,5228.1,0
32,blue-collar,0,4,0,0,480,8,999,0,1.4,5228.1,0
42,technician,0,6,1,0,179,6,999,0,1.4,5228.1,0
35,admin.,0,-1,1,0,95,4,999,0,1.4,5228.1,0
46,admin.,0,5,1,1,62,7,999,0,1.4,5228.1,0
47,technician,0,-1,0,0,117,2,999,0,1.4,5228.1,0
38,unemployed,1,1,1,0,176,20,999,0,1.4,5228.1,0
57,admin.,1,6,1,0,47,7,999,0,1.4,5228.1,0
42,services,0,-1,1,0,105,7,999,0,1.4,5228.1,0
47,admin.,1,4,1,1,10,22,999,0,1.4,5228.1,0
29,technician,0,6,1,0,62,3,999,0,1.4,5228.1,0
57,admin.,1,5,1,1,168,1,999,0,1.4,5228.1,0
39,admin.,0,5,0,0,60,1,999,0,1.4,5228.1,0
53,technician,0,6,0,0,114,1,999,0,1.4,5228.1,0
55,technician,1,3,1,0,234,4,999,0,1.4,5228.1,0
45,management,2,5,1,1,192,1,999,0,1.4,5228.1,0
53,blue-collar,1,4,1,0,118,7,999,0,1.4,5228.1,0
51,services,1,4,0,0,158,1,999,0,1.4,5228.1,0
31,blue-collar,0,6,0,1,186,1,999,0,1.4,5228.1,0
35,admin.,1,5,1,1,82,20,999,0,1.4,5228.1,0
42,services,2,4,1,1,148,14,999,0,1.4,5228.1,0
43,admin.,1,4,0,0,215,5,999,0,1.4,5228.1,0
36,admin.,1,5,1,0,54,1,999,0,1.4,5228.1,0
50,management,2,4,0,0,36,1,999,0,1.4,5228.1,0
46,admin.,0,5,1,1,146,1,999,0,1.4,5228.1,0
54,housemaid,1,6,0,0,604,2,999,0,1.4,5228.1,0
33,entrepreneur,1,5,1,0,303,1,999,0,1.4,5228.1,0
57,unknown,1,-1,0,0,156,4,999,0,1.4,5228.1,0
48,retired,1,1,0,0,32,4,999,0,1.4,5228.1,0
36,admin.,1,5,1,0,874,1,999,0,1.4,5228.1,1
41,services,1,-1,0,0,99,6,999,0,1.4,5228.1,0
60,retired,2,1,1,0,50,1,999,0,1.4,5228.1,0
53,blue-collar,2,1,1,0,648,2,999,0,1.4,5228.1,1
54,management,1,5,1,1,44,1,999,0,1.4,5228.1,0
36,technician,1,6,0,0,71,2,999,0,1.4,5228.1,0
43,admin.,1,5,1,0,101,3,999,0,1.4,5228.1,0
36,blue-collar,1,2,1,0,109,1,999,0,1.4,5228.1,0
43,management,2,5,1,0,76,1,999,0,1.4,5228.1,0
49,admin.,0,5,0,0,90,4,999,0,1.4,5228.1,0
54,management,1,5,0,1,218,1,999,0,1.4,5228.1,0
36,blue-collar,1,2,0,0,164,1,999,0,1.4,5228.1,0
47,technician,1,3,-1,-1,1569,1,999,0,1.4,5228.1,0
57,admin.,1,5,1,0,7,4,999,0,1.4,5228.1,0
45,self-employed,2,5,0,0,69,4,999,0,1.4,5228.1,0
55,entrepreneur,2,5,0,0,122,5,999,0,1.4,5228.1,0
57,admin.,2,4,1,0,162,1,999,0,1.4,5228.1,0
54,housemaid,2,1,-1,-1,179,2,999,0,1.4,5228.1,0
42,management,1,4,0,0,179,5,999,0,1.4,5228.1,0
54,blue-collar,1,0,1,1,83,1,999,0,1.4,5228.1,0
59,retired,2,5,1,0,165,1,999,0,1.4,5228.1,0
50,services,1,4,0,0,301,1,999,0,1.4,5228.1,0
59,retired,2,5,1,0,466,1,999,0,1.4,5228.1,0
50,services,1,4,1,0,117,1,999,0,1.4,5228.1,0
47,services,2,6,1,0,165,1,999,0,1.4,5228.1,0
44,blue-collar,1,-1,0,1,25,21,999,0,1.4,5228.1,0
47,services,2,6,0,0,318,1,999,0,1.4,5228.1,0
46,admin.,1,5,1,0,112,2,999,0,1.4,5228.1,0
45,housemaid,1,1,1,0,241,4,999,0,1.4,5228.1,0
52,entrepreneur,2,4,1,0,710,1,999,0,1.4,5228.1,1
55,blue-collar,2,3,1,1,80,1,999,0,1.4,5228.1,0
50,technician,1,6,1,0,116,1,999,0,1.4,5228.1,0
55,retired,2,4,1,0,609,3,999,0,1.4,5228.1,0
50,technician,1,6,0,1,106,1,999,0,1.4,5228.1,0
54,housemaid,1,1,0,0,164,4,999,0,1.4,5228.1,0
49,housemaid,2,1,1,0,129,1,999,0,1.4,5228.1,0
47,services,2,1,0,0,149,2,999,0,1.4,5228.1,0
60,retired,2,1,1,0,600,1,999,0,1.4,5228.1,1
46,admin.,0,5,0,0,206,2,999,0,1.4,5228.1,0
60,retired,2,4,1,1,102,2,999,0,1.4,5228.1,0
42,admin.,1,3,0,0,75,1,999,0,1.4,5228.1,0
53,technician,2,6,0,0,124,1,999,0,1.4,5228.1,0
53,entrepreneur,1,5,1,0,893,1,999,0,1.4,5228.1,1
47,services,0,4,1,0,43,1,999,0,1.4,5228.1,0
42,admin.,1,3,0,1,336,1,999,0,1.4,5228.1,0
50,unknown,1,-1,1,0,112,1,999,0,1.4,5228.1,0
30,services,1,3,0,0,70,2,999,0,1.4,5228.1,0
46,admin.,1,5,1,0,55,2,999,0,1.4,5228.1,0
47,services,0,4,0,0,293,1,999,0,1.4,5228.1,0
41,admin.,1,5,0,0,184,2,999,0,1.4,5228.1,0
50,unknown,1,-1,1,0,237,1,999,0,1.4,5228.1,0
60,technician,1,6,0,0,82,1,999,0,1.4,5228.1,0
43,services,1,5,1,0,135,1,999,0,1.4,5228.1,0
44,blue-collar,1,-1,1,0,299,4,999,0,1.4,5228.1,0
43,admin.,1,5,1,0,24,1,999,0,1.4,5228.1,0
43,admin.,1,5,0,0,497,1,999,0,1.4,5228.1,0
36,admin.,1,5,0,0,97,1,999,0,1.4,5228.1,0
38,services,1,4,1,0,55,1,999,0,1.4,5228.1,0
41,admin.,1,4,1,0,60,3,999,0,1.4,5228.1,0
39,admin.,0,4,0,0,48,2,999,0,1.4,5228.1,0
54,admin.,2,-1,0,0,109,2,999,0,1.4,5228.1,0
34,housemaid,1,5,0,0,132,1,999,0,1.4,5228.1,0
46,housemaid,2,6,0,0,167,2,999,0,1.4,5228.1,0
43,admin.,1,4,1,0,197,1,999,0,1.4,5228.1,0
46,admin.,1,4,1,0,98,6,999,0,1.4,5228.1,0
45,admin.,1,5,0,0,345,4,999,0,1.4,5228.1,0
48,services,1,4,0,0,165,1,999,0,1.4,5228.1,0
57,admin.,0,5,1,0,69,1,999,0,1.4,5228.1,0
60,technician,1,6,0,0,55,15,999,0,1.4,5228.1,0
43,admin.,1,4,0,0,647,1,999,0,1.4,5228.1,0
57,admin.,0,5,0,0,105,1,999,0,1.4,5228.1,0
57,admin.,0,5,1,0,33,1,999,0,1.4,5228.1,0
50,technician,0,1,1,0,96,5,999,0,1.4,5228.1,0
54,management,1,5,1,0,100,2,999,0,1.4,5228.1,0
47,blue-collar,0,-1,1,0,91,2,999,0,1.4,5228.1,0
36,services,1,4,0,1,285,2,999,0,1.4,5228.1,0
35,admin.,1,6,0,0,214,1,999,0,1.4,5228.1,0
53,blue-collar,2,1,1,0,155,1,999,0,1.4,5228.1,0
53,blue-collar,2,1,0,0,64,1,999,0,1.4,5228.1,0
53,blue-collar,2,1,0,0,305,1,999,0,1.4,5228.1,0
58,technician,2,-1,1,0,261,4,999,0,1.4,5228.1,0
53,blue-collar,2,1,0,1,446,1,999,0,1.4,5228.1,0
51,technician,1,6,1,0,248,2,999,0,1.4,5228.1,0
58,admin.,1,4,1,0,103,1,999,0,1.4,5228.1,0
50,technician,0,5,0,0,86,2,999,0,1.4,5228.1,0
38,housemaid,1,1,-1,-1,105,3,999,0,1.4,5228.1,0
56,services,2,4,0,0,57,3,999,0,1.4,5228.1,0
56,services,2,5,0,0,221,3,999,0,1.4,5228.1,0
33,admin.,1,5,0,0,2516,1,999,0,1.4,5228.1,1
48,housemaid,1,1,1,1,72,3,999,0,1.4,5228.1,0
56,retired,1,5,0,0,361,3,999,0,1.4,5228.1,0
47,admin.,1,4,1,0,247,2,999,0,1.4,5228.1,0
29,services,2,4,0,0,145,2,999,0,1.4,5228.1,0
26,self-employed,1,5,1,0,146,2,999,0,1.4,5228.1,0
30,admin.,1,-1,0,1,64,2,999,0,1.4,5228.1,0
54,housemaid,1,1,0,0,522,2,999,0,1.4,5228.1,0
56,admin.,2,5,0,0,213,1,999,0,1.4,5228.1,0
52,housemaid,1,5,0,1,137,1,999,0,1.4,5228.1,0
57,admin.,1,5,1,1,104,1,999,0,1.4,5228.1,0
49,admin.,0,5,0,0,57,3,999,0,1.4,5228.1,0
47,services,1,2,0,0,100,2,999,0,1.4,5228.1,0
56,technician,1,6,1,0,208,1,999,0,1.4,5228.1,0
35,admin.,1,6,0,0,735,2,999,0,1.4,5228.1,0
57,technician,1,3,0,0,94,1,999,0,1.4,5228.1,0
59,retired,2,5,0,0,46,2,999,0,1.4,5228.1,0
54,unemployed,1,4,0,0,28,2,999,0,1.4,5228.1,0
44,technician,2,6,1,0,121,2,999,0,1.4,5228.1,0
26,admin.,0,5,1,1,65,1,999,0,1.4,5228.1,0
55,retired,1,4,1,1,394,3,999,0,1.4,5228.1,0
57,retired,0,-1,1,0,189,19,999,0,1.4,5228.1,0
54,technician,2,6,1,1,797,14,999,0,1.4,5228.1,0
55,services,2,4,0,0,204,3,999,0,1.4,5228.1,0
26,admin.,0,5,0,0,212,1,999,0,1.4,5228.1,0
33,admin.,1,5,0,1,255,2,999,0,1.4,5228.1,0
55,blue-collar,2,1,0,1,196,3,999,0,1.4,5228.1,0
57,admin.,2,4,1,0,184,2,999,0,1.4,5228.1,0
43,admin.,1,5,1,0,145,2,999,0,1.4,5228.1,0
43,housemaid,1,1,0,0,81,2,999,0,1.4,5228.1,0
60,retired,2,6,0,0,47,4,999,0,1.4,5228.1,0
47,technician,0,-1,1,1,24,1,999,0,1.4,5228.1,0
58,housemaid,1,1,1,0,35,1,999,0,1.4,5228.1,0
58,housemaid,1,1,1,0,92,1,999,0,1.4,5228.1,0
37,blue-collar,2,4,1,0,538,5,999,0,1.4,5228.1,0
37,services,1,4,1,0,520,7,999,0,1.4,5228.1,0
34,admin.,1,5,0,0,283,1,999,0,1.4,5228.1,0
24,student,0,4,1,0,153,1,999,0,1.4,5228.1,0
51,blue-collar,2,3,1,0,82,6,999,0,1.4,5228.1,0
48,unknown,1,-1,1,0,198,4,999,0,1.4,5228.1,0
58,housemaid,1,1,0,0,533,1,999,0,1.4,5228.1,0
57,admin.,1,6,1,0,60,4,999,0,1.4,5228.1,0
24,student,0,4,0,0,569,1,999,0,1.4,5228.1,0
44,entrepreneur,1,4,1,0,300,1,999,0,1.4,5228.1,0
40,entrepreneur,1,4,0,0,422,2,999,0,1.4,5228.1,0
35,admin.,1,4,0,0,100,11,999,0,1.4,5228.1,0
54,admin.,2,4,0,1,129,4,999,0,1.4,5228.1,0
49,admin.,0,5,0,0,57,6,999,0,1.4,5228.1,0
46,technician,2,5,0,0,199,8,999,0,1.4,5228.1,0
40,admin.,2,5,1,0,56,3,999,0,1.4,5228.1,0
36,technician,1,6,0,0,281,3,999,0,1.4,5228.1,0
47,blue-collar,1,1,1,0,207,2,999,0,1.4,5228.1,0
35,admin.,1,6,1,1,1186,2,999,0,1.4,5228.1,0
60,retired,2,6,0,0,454,5,999,0,1.4,5228.1,1
48,blue-collar,1,2,0,1,337,1,999,0,1.4,5228.1,0
38,unemployed,1,1,1,0,156,1,999,0,1.4,5228.1,0
38,unemployed,1,1,0,0,195,1,999,0,1.4,5228.1,0
48,blue-collar,1,2,1,0,63,1,999,0,1.4,5228.1,0
47,blue-collar,1,4,1,0,20,18,999,0,1.4,5228.1,0
53,admin.,2,4,0,0,52,3,999,0,1.4,5228.1,0
44,student,0,-1,0,1,113,6,999,0,1.4,5228.1,0
46,technician,0,6,0,0,328,2,999,0,1.4,5228.1,0
56,admin.,2,5,1,0,86,3,999,0,1.4,5228.1,0
38,unemployed,1,1,0,0,1058,1,999,0,1.4,5228.1,1
49,entrepreneur,1,5,0,0,114,3,999,0,1.4,5228.1,0
39,admin.,2,4,0,0,121,17,999,0,1.4,5228.1,0
26,self-employed,1,5,1,1,45,3,999,0,1.4,5228.1,0
43,unemployed,2,3,1,0,187,2,999,0,1.4,5228.1,0
57,blue-collar,1,1,0,0,369,1,999,0,1.4,5228.1,0
34,admin.,0,5,0,0,143,5,999,0,1.4,5228.1,0
59,housemaid,2,1,0,0,277,1,999,0,1.4,5228.1,0
42,blue-collar,0,2,1,1,85,1,999,0,1.4,5228.1,0
47,admin.,1,4,0,0,96,3,999,0,1.4,5228.1,0
42,blue-collar,0,2,0,0,126,1,999,0,1.4,5228.1,0
39,admin.,2,4,1,1,180,9,999,0,1.4,5228.1,0
57,housemaid,1,4,0,0,317,1,999,0,1.4,5228.1,0
47,admin.,0,5,0,0,108,1,999,0,1.4,5228.1,0
58,admin.,1,4,1,0,104,6,999,0,1.4,5228.1,0
36,housemaid,1,1,1,0,665,3,999,0,1.4,5228.1,0
26,services,0,4,0,1,125,12,999,0,1.4,5228.1,0
46,services,2,4,0,1,246,17,999,0,1.4,5228.1,0
47,admin.,2,5,0,0,33,1,999,0,1.4,5228.1,0
32,technician,0,6,1,0,95,6,999,0,1.4,5228.1,0
55,retired,1,6,1,0,277,3,999,0,1.4,5228.1,0
31,blue-collar,1,4,1,0,127,7,999,0,1.4,5228.1,0
28,technician,0,5,0,0,38,3,999,0,1.4,5228.1,0
52,admin.,1,4,0,0,790,1,999,0,1.4,5228.1,0
40,admin.,0,4,1,0,635,3,999,0,1.4,5228.1,0
58,housemaid,1,5,1,0,597,5,999,0,1.4,5228.1,0
37,admin.,0,4,1,0,77,34,999,0,1.4,5228.1,0
39,technician,1,5,0,0,62,2,999,0,1.4,5228.1,0
53,management,0,6,0,0,72,5,999,0,1.4,5228.1,0
31,blue-collar,0,6,0,1,171,13,999,0,1.4,5228.1,0
46,technician,2,6,0,0,665,4,999,0,1.4,5228.1,0
50,services,0,4,1,0,110,2,999,0,1.4,5228.1,0
35,technician,2,6,0,0,77,4,999,0,1.4,5228.1,0
59,housemaid,2,5,1,0,226,1,999,0,1.4,5228.1,0
59,housemaid,2,5,0,0,367,1,999,0,1.4,5228.1,0
56,retired,1,2,1,0,509,1,999,0,1.4,5228.1,0
49,retired,1,4,1,0,228,1,999,0,1.4,5228.1,0
30,admin.,1,4,0,0,935,4,999,0,1.4,5228.1,0
27,services,2,4,1,0,129,3,999,0,1.4,5228.1,0
25,admin.,0,4,0,0,313,6,999,0,1.4,5228.1,0
55,blue-collar,0,3,1,0,80,3,999,0,1.4,5228.1,0
57,admin.,2,5,1,0,375,4,999,0,1.4,5228.1,0
55,blue-collar,0,3,0,1,194,3,999,0,1.4,5228.1,0
43,housemaid,2,3,1,0,94,5,999,0,1.4,5228.1,0
32,admin.,1,6,1,0,97,7,999,0,1.4,5228.1,0
39,services,1,4,1,1,197,4,999,0,1.4,5228.1,0
47,admin.,2,5,0,0,403,3,999,0,1.4,5228.1,0
